Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment
"Greef, Sharon",11/16/2020 to 02/17/2023,C5,07/03/2021,,Wayne,,Rusk,627 Salmon Way,Corvallis,MT,59828.0,,2.0,180.0,Campaign Donation  ,GN,,,,,,,N
"Greef, Sharon",11/16/2020 to 02/17/2023,C5,12/15/2021,,Angels,,David's ,5484 Florence Carlton Loop,Florence,MT,59833.0,,2.0,133.07,Donation - nonprofit homeless support,GN,,,,,,,N
"Greef, Sharon",10/21/2020 to 11/15/2020,C5,10/21/2020,Bitterroot Star,,,,P.O. Box 8,Stevensville,MT,59870.0,,2.0,125.0,1/8 page color ad 10/7/20 ,GN,,,,,,"Picture, office",
"Greef, Sharon",10/21/2020 to 11/15/2020,C5,10/26/2020,Bitterroot Star,,,,P.O. Box 8,Stevensville,MT,59870.0,,2.0,50.0,Subscription,GN,,,,,,,
"Greef, Sharon",09/19/2020 to 10/20/2020,C5,10/20/2020,,Sharon ,D,Greef,PO Box 1327,Florence,MT,59833.0,,2.0,64.4,"2 trips to Hamilton, MT for central committee - 112 miles @ .575",GN,,,,,,,
"Greef, Sharon",09/19/2020 to 10/20/2020,C5,10/20/2020,,Sharon ,D,Greef,PO Box 1327,Florence,MT,59833.0,,2.0,462.3,"3 roundtrips to Helena - 1/3 - winter kickoff, 9/3 & 10/8, caucus meetings - 804 miles",GN,,,,,,,
"Greef, Sharon",09/19/2020 to 10/20/2020,C5,10/20/2020,,Sharon ,D,Greef,PO Box 1327,Florence,MT,59833.0,,2.0,36.8,"2 trips to Victor, MT for meetings with GOP candidates - 64 miles @ .575",GN,,,,,,,
"Greef, Sharon",09/19/2020 to 10/20/2020,C5,10/20/2020,,Sharon ,D,Greef,PO Box 1327,Florence,MT,59833.0,,2.0,64.4,2 GOP Women meetings in Hamilton - 112 miles @ .575,GN,,,,,,,
"Greef, Sharon",09/19/2020 to 10/20/2020,C5,10/20/2020,,Sharon ,D,Greef,PO Box 1327,Florence,MT,59833.0,,2.0,69.0,"6 trips to Stevensville - 1/28, press conference - 2/10, meeting with constituent, 5/16 - political rally at Penny Canton's ",GN,,,,,"5/25 - Bitterroot Star for ads - 6/30, Summit Career Center program - 9/10, Gianforte event - 6 total trips, 120 miles @ .575",,
"Greef, Sharon",09/19/2020 to 10/20/2020,C5,10/20/2020,,Sharon ,D,Greef,PO Box 1327,Florence,MT,59833.0,,2.0,46.0,Mileage,GN,,,,,,"Department of Transportation, Missoula - 9/4 & 9/18",
"Greef, Sharon",09/19/2020 to 10/20/2020,C5,10/20/2020,,Sharon ,D,Greef,PO Box 1327,Florence,MT,59833.0,,2.0,10.35,Mileage,GN,,,,,,Lolo Steak House with MHA - 18 miles @ .575,
"Greef, Sharon",09/19/2020 to 10/20/2020,C5,10/20/2020,,Sharon ,D,Greef,PO Box 1327,Florence,MT,59833.0,,2.0,24.15,Mileage,GN,,,,,,"Open House with MCA - Missoula, 42 miles @ .575",
"Greef, Sharon",09/19/2020 to 10/20/2020,C5,10/20/2020,,Sharon ,D,Greef,PO Box 1327,Florence,MT,59833.0,,2.0,11.5,trip to Stevensville to judge We the People competition - 20 miles @ .575,GN,,,,,,,
"Greef, Sharon",09/19/2020 to 10/20/2020,C5,10/08/2020,Jorgensen's,,,,1714 11th Avenue,Helena,MT,59601.0,,2.0,15.45,lunch at caucus meeting,GN,,,,,,,
"Greef, Sharon",09/19/2020 to 10/20/2020,C5,10/20/2020,,Sharon ,D,Greef,PO Box 1327,Florence,MT,59833.0,,2.0,23.0,Mileage,GN,,,,,,"Petroleum Association meet and greet, Missoula 40 miles",
"Greef, Sharon",09/19/2020 to 10/20/2020,C5,10/20/2020,,Sharon ,D,Greef,PO Box 1327,Florence,MT,59833.0,,2.0,257.6,Mileage,GN,,,,,,"2/18 - Fox meet & greet, Hamilton, 56 miles - 2/21 - Ravalli County Sheriff Office, service dog presentation, 56 miles - 3/16 - Pachyderm meeting, Hamilton, 56 miles, - 9/22 - dinner meeting with Ronda Wiggers, Hamilton - 56 miles - 9/27 forum at Hamilton Grange, 56 miles - 10/7 GOP candidates rally in Hamilton - 56 miles - 10/10 - GOP Roundup in Hamilton, 56 miles - 10/15 - Board of Realtors in Hamilton, 56 miles ",
"Greef, Sharon",06/20/2020 to 09/18/2020,C5,09/10/2020,,Greg,,Gianforte,PO Box 877,Helena,MT,59624.0,,2.0,100.0,Donation to Campaign,GN,,,,,,,
"Greef, Sharon",06/20/2020 to 09/18/2020,C5,07/02/2020,Staples,,,,2230 N. Reserve Avenue,Missoula,MT,59801.0,,2.0,87.99,"Toner, copy paper",GN,,,,,,,
"Greef, Sharon",06/20/2020 to 09/18/2020,C5,09/08/2020,Jorgensen's,,,,1714 11th Avenue,Helena,MT,59601.0,,2.0,86.23,"Hotel room, one night, caucus meeting",GN,,,,,,,
"Greef, Sharon",06/20/2020 to 09/18/2020,C5,09/18/2020,,Sharon,D,Greef,PO Box 1327,Florence,MT,59833.0,,2.0,752.24,Transfer from Primary to General election,PM,,,,,,,
"Greef, Sharon",05/15/2020 to 06/19/2020,C5,05/21/2020,,Mallerie,,Stromswold,Box 5315,Helena,MT,59604.0,,2.0,100.0,Campaign Contribution,PM,,,,,,,
"Greef, Sharon",05/15/2020 to 06/19/2020,C5,05/22/2020,,Tim,,Fox,PO Box 1557,Helena,MT,59624.0,,2.0,100.0,Campaign Contribution,PM,,,,,,,
"Greef, Sharon",05/15/2020 to 06/19/2020,C5,06/17/2020,Bitterroot Star,,,,P.O. Box 8,Stevensville,MT,59870.0,,2.0,212.75,Thank you ad,PM,,,,,,1/6 page color thank you ad,
"Greef, Sharon",05/15/2020 to 06/19/2020,C5,06/09/2020,,Olivia,,Morgan,5422 Iowa Avenue #4,Florence,MT,59833.0,,2.0,33.0,Assist with taking down campaign signs,PM,,,,,,,
"Greef, Sharon",05/15/2020 to 06/19/2020,C5,06/01/2020,Bitterroot Star,,,,P.O. Box 8,Stevensville,MT,59870.0,,2.0,862.75,"Ads in local paper, Bitterroot Star, for primary election",PM,,,,,,"5-6-20 - full page color - $350.00, 5-6-20 - front page 1"" banner - $100.00, 5-13-20 - 1/6 page ad color $212.75, 5-20 20 - front page 2"" color banner - $200.00",
"Greef, Sharon",05/15/2020 to 06/19/2020,C5,06/01/2020,Ravalli County Election Department,,,,215 S. 4th St.,Hamilton,MT,59840.0,,2.0,25.0,List of Mail in voters,PM,,,,,,,
"Greef, Sharon",04/16/2020 to 05/14/2020,C5,04/27/2020,Missoula Copy,,,,2304 McDonald Avenue,Missoula,MT,59801.0,,2.0,330.0,3000 4.25 x 5.5 postcards 'Re-Elect Greef' Integrity and Leadership,PM,,,,,3000,Re-Elect Greef Integrity and Leadership,
"Greef, Sharon",04/16/2020 to 05/14/2020,C5,04/30/2020,Towne Mailer,,,,PO Box 1318,Missoula,MT,59806.0,,2.0,987.25,Addressing and postage for 2701 postcards,PM,,,,Re-Elect Greef,2701,,
"Greef, Sharon",04/16/2020 to 05/14/2020,C5,04/28/2020,Bitterroot Star,,,,PO Box 8,Stevensville,MT,59870.0,,2.0,1175.5,April ads,PM,,,,Bitterroot Star,"1/6 page 4/22 , 1/6 page 4/29 1/3 of ads in election tab, banner ad, full page ad","1/6 page 4/22 Re-Elect Sharon Greef, 1/6 page 4/29 'A Note from Sharon' 1/3 of shared ads with Ballance and Bedey in election tab 'Endorsed by Proven Montana Leaders', Banner ad on from page 5/6 Re-elect Sharon Greer, Full page ad in Election tab 'Re-Elect Sharon Greef  - with endorsers'",
"Greef, Sharon",04/16/2020 to 05/14/2020,C5,04/27/2020,Ravalli Republic,,,,232 W Main,Hamilton,MT,59840.0,,2.0,324.55,"shared ads with Bedey and Ballance 5/3, 5/8",PM,,,,1/2 page 'Endorsed by past legislators in valley'. 1/2 page showing endorsements from PACS,"Ads ran on 5/3, 5/8",,
"Greef, Sharon",04/16/2020 to 05/14/2020,C5,05/06/2020,Target ,,,,2420 North Reserve Street,Missoula,MT,59808.0,,2.0,11.99, Thank you cards,PM,,,,,50,,
"Greef, Sharon",04/16/2020 to 05/14/2020,C5,04/21/2020,Florence Ace Hardware,,,,5524 Old Hwy 93,Florence,MT,59833.0,,2.0,12.18,"wire ties - 8.59, wire steel galvanized 25' - 3.59",PM,,,,,,,
"Greef, Sharon",03/21/2020 to 04/15/2020,C5,04/06/2020,Walmart,,,,4000 Hwy 93 S,Missoula,MT,59803.0,,2.0,6.98,Thank you notes,PM,,,,,,,
"Greef, Sharon",03/21/2020 to 04/15/2020,C5,03/26/2020,Super Cheap Signs,,,,9804 Gray Boulevard,Austin,TX,78758.0,,2.0,137.5,50 Yard Signs,PM,,,,,,,
"Greef, Sharon",03/21/2020 to 04/15/2020,C5,03/23/2020,Allegra Printing,,,,1200 S Reserve ST,Missoula,MT,59801.0,,2.0,135.12,100 fundraising envelopes,PM,,,,,,,
"Greef, Sharon",03/21/2020 to 04/15/2020,C5,04/14/2020,USPS,,,,268 Holloway Lane,Florence,MT,59833.0,,2.0,110.0,Stamps for fundraising letters & thank you cards,PM,,,,,,,
"Greef, Sharon",01/01/2020 to 03/20/2020,C5,01/28/2020,Ravalli County Republican Women,,,,PO Box 1948,Hamilton,MT,59840.0,,2.0,30.0,Dues,PM,,,,,,,
"Greef, Sharon",01/01/2020 to 03/20/2020,C5,01/24/2020,GOP Winter kickoff,,,,2301 Colonial Drive,Helena,MT,59601.0,,2.0,169.95,REGISTRATION FOR CONVENTION ,,,,,,,,
"Greef, Sharon",01/01/2020 to 03/20/2020,C5,DELEGATE,PM,,,,,,,,,,,,,,,,,,,
"Greef, Sharon",01/01/2020 to 03/20/2020,C5,02/01/2020,Delta Hotel,,,,2301 Colonial Drive,Helena,MT,59601.0,,2.0,113.24,Room for winter kick-off,PM,,,,,,,
"Greef, Sharon",07/06/2019 to 10/05/2019,C5,09/24/2019,Ravalli County Republican Central Committee,,,,POBox 773,Hamilton,MT,59840.0,,2.0,40.0,2 Octoberfest tickets,PM,,,,,,,
"Greef, Sharon",07/06/2019 to 10/05/2019,C5,08/20/2019,Missoula County Republicans,,,,PO Box 2082,Missoula,MT,59806.0,,2.0,120.0,2 banquet tickets,PM,,,,,,,
"McGillvray, Tom  V",11/16/2020 to 01/04/2021,C5,11/28/2020,usps at Billings Ace Hardware,,,,1551 Zimmerman Trail Road,billings,MT,59102.0,,2,55.0,Stamps for Thank You Letters ,GN,,,,,1roll of 100 stamps @.55,,
"McGillvray, Tom  V",11/02/2020 to 11/02/2020,C7E,11/02/20,Transitional Marketing,,,,1520 Westwood Dr,Billings,MT,59102.0,,All Other Expenditures,172.5,Letterhead for thank you letters,General,,500 sheets  8.5x11,,,,,
"McGillvray, Tom  V",10/15/2020 to 11/15/2020,C5,11/02/2020,Transitional Marketing,,,,1520 Westwood Dr,Billings,MT,59102.0,,2,172.5,Letterhead for thank you letters,GN,,,,,500 sheets  8.5x11,,
"McGillvray, Tom  V",10/15/2020 to 11/15/2020,C5,11/04/2020,Kings Ace Hardware US Post Office,,,,1551 Zimmerman Trail Road,billings,MT,59102.0,,2,55.0,1 roll of stamps for thank you letters to all supporters and volunteers,GN,,,,,100 stamps @.55,,
"McGillvray, Tom  V",10/15/2020 to 11/15/2020,C5,11/05/2020,USPS Heights Station,,,,710 Wicks Lane,Billings,MT,59105.0,,2,127.0,Pay for 6 mth rental of campaign Post Office Box,GN,,,,,,,
"McGillvray, Tom  V",09/16/2020 to 10/14/2020,C5,09/17/2020,Yellowstone County Republican Central Committee,,,,PO Box 724,Billings,MT,59103.0,,2,3000.0,donation from campaign account to the Yellowstone County Republican Central Committee,GN,,,,,,,
"McGillvray, Tom  V",09/16/2020 to 10/14/2020,C5,09/17/2020,MT GOP,,,,PO Box 935  ,HELENA,MT,59624.0,,2,2000.0,donation from Campaign Account to Montana Republican Party,GN,,,,,,,
"McGillvray, Tom  V",09/16/2020 to 10/14/2020,C5,09/29/2020,Anedot,,,,"1340 Poydras St, Ste 1770",New Orleans,LA,70112.0,,2,4.3,Fee for electronic collection of donations,GN,,,,Anedot,donation from Lance Lovell of 100.00  fee =4.30,,
"McGillvray, Tom  V",09/16/2020 to 10/14/2020,C5,10/02/2020,,Steve,,Daines,PO Box 1598,Helena,MT,59624.0,,2,1000.0,Donation to Steve Daines Senate Campaign,GN,,,,,,,
"McGillvray, Tom  V",06/16/2020 to 08/15/2020,C5,08/09/2020,Yellowstone County Republican Central Committee,,,,PO Box 724,Billings,MT,59103.0,,2,3000.0,Donation to the Yellowstone county republican central committee,GN,,,,,,Donation to the Republican Central Committee from our campaign,
"McGillvray, Tom  V",04/16/2020 to 05/14/2020,C5,04/30/2020,,,,,,,,,,2,55.0,"stamps, one roll,  to be used for thank you letters for campaign",GN,,,,,,,
"McGillvray, Tom  V",04/16/2020 to 05/14/2020,C5,05/11/2020,,Frank,,Fleming,626 South 38TH St West #22,Bilings,MT,59102.0,,2,180.0,Donation to Frank Fleming campaign,GN,,,,,,,
"McGillvray, Tom  V",03/16/2020 to 04/15/2020,C5,03/23/2020,,Chris,,Friedel,3302 2nd Ave North,Billings,MT,59101.0,,2,180.0,Donation to Chris Friedel campaign for state senate --Primary,GN,,,,,,,
"McGillvray, Tom  V",03/16/2020 to 04/15/2020,C5,03/23/2020,,Chris,,Friedel,3302 2nd Ave North,Billings,MT,59101.0,,2,180.0,donation to Chris Friedel  campaign for state senate  --general election,GN,,,,,,,
"McGillvray, Tom  V",03/16/2020 to 04/15/2020,C5,03/23/2020,,Amy,L,Regier,164 Parkridge Dr ,Kalispell,MT,59901.0,2595.0,2,180.0,Donation to Amy Regier campaign for state house,GN,,,,,,,
"McGillvray, Tom  V",01/01/2020 to 03/15/2020,C5,01/09/2020,Anedot,,,,450 Laurel St Suite 2105,Baton Rouge,LA,70801.0,,2,0.9,Fee for electronic collection of donations  Uriah edmunds,GN,,,,,,,
"McGillvray, Tom  V",01/01/2020 to 03/15/2020,C5,01/09/2020,Anedot,,,,450 Laurel St Suite 2105,Baton Rouge,LA,70801.0,,2,4.3,fee for electronic donation from Patricia Zabrocki,GN,,,,,,,
"McGillvray, Tom  V",01/01/2020 to 03/15/2020,C5,01/28/2020,USPS (inside Ace Hardware Store) 1551 Zimmerman Trail Billings Montana 59102,,,,1551 Zimmerman Trail,Billings,MT,59102.0,,2,90.0,Purchase 1 roll of 100 forever stamps and 1 roll of postcard stamps for $90.00 total for use on campaign correspondence,GN,,,,,,,
"McGillvray, Tom  V",01/01/2020 to 03/15/2020,C5,03/14/2020,,Mark,A,Bretz,4800 Grant Creek Rd ,Missoula,MT,59808.0,1454.0,2,150.0,This  expense is a refund of over limit contributions.  Mr. Bretz contributed twice.  ,GN,,,,,,,
"McGillvray, Tom  V",01/01/2020 to 03/15/2020,C5,03/10/2020,Transitional Marketing,,,,1520 Westwood Drive,Billings,MT,59102.0,,2,1350.0,Full Color notepads design and printing   4.125x5.125  to be handed out during door to door campaigning by candidate,GN,,,,,3000.0,candidate's name and campaign  contact information,
"McGillvray, Tom  V",01/01/2020 to 03/15/2020,C5,03/10/2020,Transitional Marketing,,,,1520 Westwood Drive,Billings,MT,59102.0,,2,760.0,Door hangers  4.25x11  with candidates info contact info to be used in door to door campaining,GN,,,,,3000.0,Candidates contact information and his stances on major issues,
"McGillvray, Tom  V",01/01/2020 to 03/15/2020,C5,02/27/2020,Anedot,,,,1920 McKinney Ave 7th Floor,Dallas,TX,75201.0,,2,2.3,Anedot fee for Robert Carr donation of 50.00,GN,,,,,,,
"McGillvray, Tom  V",01/01/2020 to 03/15/2020,C5,02/27/2020,My Campaign Store,,,,304 Whittington Parkway #201,Louisville,KY,40222.0,,2,1120.0,16x26 Campaign Signs ,GN,,,,,400.0,McGillvray for State Senate,
"McGillvray, Tom  V",01/01/2020 to 03/15/2020,C5,02/27/2020,Bridge View Press--Republican Signs,,,,PO Box 1250,Cave Junction,OR,97523.0,,2,245.0,Campaign Signs 32x48 double sided,GN,,,,,15.0,Tom McGillvray for State Senate  Republican,
"McGillvray, Tom  V",10/01/2019 to 12/31/2019,C5,10/01/2019,Victory Enterprises,,,,5200 30th Street S.W.,Davenport,IA,52802.0,,2,500.0,Pay for facebook ads run October 2019  see addendum for in depth description,GN,,,,,,,
"McGillvray, Tom  V",10/01/2019 to 12/31/2019,C5,10/31/2019,Ace Hardware,,,,1551 Zimmerman Trail,Billings,MT,59106.0,,2,90.0,Purchase 1 roll of 100 forever stamps and 1 roll of postcard stamps for $90.00 total for use on campaign correspondence,GN,,,,,,,
"McGillvray, Tom  V",10/01/2019 to 12/31/2019,C5,11/01/2019,Victory Enterprises,,,,5200 30th Street S.W.,Davenport,IA,52802.0,,2,500.0,Pay for Facebook ads run November 2019 see addendum for indepth desc,GN,,,,,,,
"McGillvray, Tom  V",10/01/2019 to 12/31/2019,C5,11/04/2019,USPS Heights Station,,,,710 Wicks Lane,Billings,MT,59105.0,,2,234.0,Pay for campaign post office box for 12 mths,GN,,,,,,,
"McGillvray, Tom  V",07/01/2019 to 09/30/2019,C5,07/30/2019,,Donald,L,Harr,3010 Wendimere LN ,Billings,MT,59102.0,948.0,2,20.0,refund over limit contribution,GN,,,,,,,
"McGillvray, Tom  V",07/01/2019 to 09/30/2019,C5,07/22/2019,Transitional Marketing,,,,1520 Westwood Drive,Billings,MT,59102.0,,2,198.34,Purchase 500 sheets of candidate letterhead for letters for donation to 2020 campaign,GN,,,,,,,
"McGillvray, Tom  V",07/01/2019 to 09/30/2019,C5,08/02/2019,,Tobias,,Stapelton,3940 Rimrock Rd   Apt 1105,Billings,MT,59102.0,,2,10.0,Return over limit contribution,GN,,,,,,,
"McGillvray, Tom  V",07/01/2019 to 09/30/2019,C5,08/02/2019,,Avis,,Stapelton,3940 Rimrock Rd  Apt 1105,Billings,MT,59102.0,,2,10.0,Return over limit contribution,GN,,,,,,,
"McGillvray, Tom  V",04/02/2019 to 06/30/2019,C5,04/16/2019,Anedot,,,,5555 Hilton Avenue Suite 106,Baton Rouge,LA,70808.0,,2,1.3,Processing fee for electronic donation from Drew Zinecker,GN,,,,,,,
"McGillvray, Tom  V",04/02/2019 to 06/30/2019,C5,05/15/2019,FIRST INTERSTATE BANK,,,,PO BOX 30918,BILLINGS,MT,59116.0,918.0,2,30.9,Charge for checks 100 cks,GN,,,,,,,
"McGillvray, Tom  V",04/02/2019 to 06/30/2019,C5,05/14/2019,USPS RONALD REAGAN,,,,710 WICKS LANE,BILLINGS,MT,59105.0,,2,117.0,Pay 6mth rental on PO Box 50509,GN,,,,,,,
"McGillvray, Tom  V",01/01/2019 to 04/01/2019,C5,01/31/2019,First Interstate Bank,,,First Interstate Bank,730 Main St,Billings,MT,59105.0,,2,9.0,CHECKING ACCOUNT SERVICE CHARGES,GN,,,,,,,
"Knudsen, Rhonda",11/16/2020 to 06/30/2021,C5,03/10/2021,Montana Republicans,,,,,,,,,2,100.0,Donation for fundraiser.,GN,,,,,,,N
"Knudsen, Rhonda",11/16/2020 to 06/30/2021,C5,03/10/2021,,Rhonda,,Knudsen,POB 734,Culbertson,MT,59218.0,,2,945.4,Repay loan to self andd forgive $54.60.,GN,,,,,,,N
"Knudsen, Rhonda",09/16/2020 to 10/15/2020,C5,10/14/2020,,PAC,,Montanans for Affordable Housing-PAC,1717 11th Ave,Helena,MT,59601.0,,2,180.0,REFUND OF PAC MONEY,GN,,,,,,,
"Knudsen, Rhonda",05/16/2020 to 06/21/2020,C5,06/21/2020,First Community Bank,,,First Community Bank,Box 579,CULBERTSON,MT,59218.0,,2,155.4,Transfer of Primary funds to General,PM,,,,,,,
"Knudsen, Rhonda",05/16/2020 to 06/21/2020,C5,06/02/2020,Sheridan County News,,,,115 N. Main,Plentywood,MT,59254.0,,2,420.0,"4 weeks Advertisement, 1 weekly newspaper.",PM,,,,Sheridan County News.,"4 weekly ads, May 7 thru May 28, 2020.",Campaign Ad.  Introduction of the candidate with a photo.  Request for votes.,
"Knudsen, Rhonda",05/16/2020 to 06/21/2020,C5,06/02/2020,Daniels County Leader,,,,214 Main St,Scobey,MT,59263.0,,2,416.0,4 week advertisement.,PM,,,,Daniels Co. Leader ,"Ads run between 5/7 and 5/28, weekly.",Campaign Ad. Introduction of candidate with a photo.  Request for votes.,
"Knudsen, Rhonda",04/16/2020 to 05/15/2020,C5,04/28/2020,Northern Plains Independent,,,,POB 379,Wolf Point,MT,59201.0,,2,1216.52,"Advertising in 2 weekly newspapers, for 4 weeks each.",PM,,,,Northern Plains Independent and Community News,Total of 8 ads.,Re-elect Rhonda Knudsen for HD 34,
"Knudsen, Rhonda",04/16/2020 to 05/15/2020,C5,05/12/2020,KATQ RADIO,,,,112 EAST 3RD AVE,PLENTYWOOD,MT,59254.0,,2,285.0,Radio ads.,PM,,,,"KATQ Radio Plentywood, Montana.","Ads that run from May 8 through May 28, 2020.","Re-elect Rhonda Knudsen, HD 34.",
"Knudsen, Rhonda",04/16/2020 to 05/15/2020,C5,05/07/2020,KLTZ,,,,"504 2nd Ave. So,",Glasgow,MT,59230.0,,2,285.0,Radio ads.,PM,,,,"KLTZ Radio, Glasgow Montana.","Radio Ads that ran from May 8 to May 28, 2020.",Re-elect Rhonda Knudsen to HD 34.,
"Knudsen, Rhonda",04/16/2020 to 05/15/2020,C5,05/04/2020,Cote Consulting,,,,1601 Juniper DR,Havre,MT,59601.0,,2,100.0,Consulting for letters and communications.,PM,,,,Printed communications.,Mailed 200 campaign letters.,Re-elect Rhonda Knudsen to HD 34,
"Knudsen, Rhonda",04/16/2020 to 05/15/2020,C5,05/14/2020,Visa,,,,P.O.Box 31279,Tampa,FL,33631.0,,2,417.0,purchase 100 yard signs and stakes from Victory Signs.,PM,,,,Yard Signs.,100,"Re-elect Rhonda Knudsen, HD 34",
"Knudsen, Rhonda",04/16/2020 to 05/15/2020,C5,05/14/2020,KCGM FM,,,,",",Scobey,MT,59623.0,,2,285.0,Radio ads,PM,,,,"KCGM Radio, Scobey Montana","Ad that ran from May 7 through May 27, 2020.","Re-elect Rhonda Knudsen, HD 34.",
"Knudsen, Rhonda",04/16/2020 to 05/15/2020,C5,05/01/2020,Elk River Printing,,,,424 2nd St. NW,Sidney,MT,59270.0,,2,215.0,"Letterhead printing, 1000 sheets.",PM,,,,,1000 sheets.,,
"Knudsen, Rhonda",03/19/2020 to 04/15/2020,C5,04/04/2020,Postmaster,,,,21 3rd St E,Culbertson,MT,59218.0,,2,135.0,Contribution Envelopes,PM,,,,,,,
"Knudsen, Rhonda",03/19/2020 to 04/15/2020,C5,03/27/2020,Postmaster,,,,21 3rd St E,Culbertson,MT,59218.0,,2,110.0,Stamps for campaign letters,PM,,,,,,,
"Knudsen, Rhonda",03/19/2020 to 04/15/2020,C5,03/23/2020,The Political Company,,,,PO Box 81274,Billings,MT,59102.0,,2,770.08,"Printed Materials.  Letterhead, envelopes, palmcards, rally signs, business cards.",PM,,,,,,,
"Moore, Frederick",06/16/2020 to 07/15/2020,C5,07/15/2020,Ekalaka Eagle,,,,P.O. Box 66,Ekalaka,MT,59324.0,,2.0,165.0,Newspaper ads,PM,,,,Local paper,2- 3 x 4 ads,Get the facts- re-elect Eric Moore,
"Moore, Frederick",06/16/2020 to 07/15/2020,C5,07/01/2020,Terry Tribune,,,,PO Box 127,Terry,MT,59349.0,,2.0,158.0,Newspaper ads,PM,,,,local newspaper,2,Re-elect Eric Moore- 1 2x6 ad 1 3x4 color ad,
"Moore, Frederick",05/19/2020 to 05/20/2020,C7E,05/20/20,"Victory Enterprises, Inc",,,,5200 30th St SW,Davenport,IA,52802.0,,All Other Expenditures,2881.66,Local  mailing,Primary,Mail medi,1934.0,Family matters,,,,
"Moore, Frederick",05/15/2020 to 06/15/2020,C5,06/09/2020,Newell Broadcasting,,,,PO Box 790,Baker,MT,59313.0,,2,896.0,Radio ads,PM,,,,Local radio stations KFLN/KJJM,128- 30 second ads,Re-elect Eric Moore voiced by Jim Thompson and Taylor Brown,
"Moore, Frederick",05/15/2020 to 06/15/2020,C5,06/09/2020,MILES CITY STAR,,,,P.O. BOX 1216,Miles City,MT,59301.0,,2,231.49,Newspaper ad,PM,,,,Local newspaer,23 ,"10- Re-elect cartoon ad by Wally Badgett  13- ""Know the Facts"" ads ",
"Moore, Frederick",05/15/2020 to 06/15/2020,C5,06/11/2020,Powder River Examiner,,,,P.O. Box 328,Broadus,MT,59317.0,,2,513.75,ADS IN THE NEWSPAPER,PM,,,,Local newspaper,4- 2 color 2 black & white,"Re-elect Eric Moore, voting record",
"Moore, Frederick",05/15/2020 to 06/15/2020,C5,05/20/2020,"Victory Enterprises, Inc",,,,5200 30th St SW,Davenport,IA,52802.0,,2,2881.66,Local  mailing,PM,,,,Mail medi,1934,Family matters,
"Moore, Frederick",05/15/2020 to 06/15/2020,C5,05/18/2020,USPS,,,,106 N 7th St,Miles City,MT,59301.0,,2,49.0,stamps for postcards,PM,,,,mail,125,Re-elect,
"Moore, Frederick",05/15/2020 to 06/15/2020,C5,06/03/2020,Ekalaka Eagle,,,,P.O. Box 66,Ekalaka,MT,59324.0,,2,540.0,ads 4/10 through 5/8,PM,,,,Local newspaper,4,"Re-elect common sense, experience counts",
"Moore, Frederick",05/15/2020 to 06/15/2020,C5,06/03/2020,MILES CITY STAR,,,,P.O. BOX 1216,Miles City,MT,59301.0,,2,240.96,news paper ads ,PM,,,,local newspaper,2,"Re-elect experience counts, stop the American prairie reserve",
"Moore, Frederick",05/15/2020 to 06/15/2020,C5,06/03/2020,Newell Broadcasting,,,,PO Box 790,Baker,MT,59313.0,,2,224.0,Radio ads,PM,,,,Local radio,32 ads,Re-elect voiced by Jim Thompson and Taylor Brown ,
"Moore, Frederick",05/15/2020 to 06/15/2020,C5,06/03/2020,Victory Enterprises,,,,5200 30th Street SW,Davenport,IA,52802.0,,2,250.0,Facebook posts,PM,,,,Facebook,1,Re-elect Eric Moore,
"Moore, Frederick",05/15/2020 to 06/15/2020,C5,06/03/2020,Jordan Tribune,,,,Box 322,Jordan,MT,59337.0,,2,361.5,3 ads 5/1 through 5/14,PM,,,,Local newspaper,3,Stop the American Prairie Reserve- Re-elect,
"Moore, Frederick",05/15/2020 to 06/15/2020,C5,06/12/2020,Circle Banner,,,,,,,,,2,238.0,ADS IN THE NEWSPAPER,PM,,,,Local newspaper,2 color ads,"Stop the American Prairie Reserve, Get the Facts- Re-elect",
"Moore, Frederick",05/15/2020 to 06/15/2020,C5,06/03/2020,Victory Enterprises,,,,5200 30th Street SW,Davenport,IA,52802.0,,2,360.0,NRA text,PM,,,,digital ad text,1,NRA text ,
"Moore, Frederick",05/15/2020 to 06/15/2020,C5,06/03/2020,Ketchum Business Services,,,,3792 US Hwy 12,Miles City,MT,59301.0,,2,127.5,Bookkeeping,PM,,,,,"May 1- June 3, 2020",,
"Moore, Frederick",05/15/2020 to 06/15/2020,C5,05/18/2020,Boss Office Supplies,,,,1001 Main,Miles City,MT,59301.0,,2,32.5,Copies,PM,,,,Mail,125,Re-elect,
"Moore, Frederick",04/16/2020 to 05/14/2020,C5,05/06/2020,Circle Banner,,,,,,,,,2,350.0,Newspaper ad,PM,,,,Local Newspaper,2- 3x 10.5 ads,Re-elect Experience counts,
"Moore, Frederick",04/16/2020 to 05/14/2020,C5,04/22/2020,KIKC Radio,,,,PO Box 1140,Forsyth,MT,59327.0,,2,160.0,Radio ads,PM,,,,Local radio,2 weeks,Re-elect voiced by Jim Thompson,
