Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment
"Menicucci, Kristine  L",06/21/2018 to 10/01/2018,C5,08/09/2018,,Sarah,,Dickenson,1106 S. Tracy Ave.,Bozeman,MT,59715,,2,20.0,Refund of check for $20 over individual contribution limit for check deposited 8/2/2018,GN,,,,
"Menicucci, Kristine  L",06/21/2018 to 10/01/2018,C5,09/24/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,1.98,ActBlue fee for Carla Fuller's donation of $50,GN,,,,
"Menicucci, Kristine  L",06/21/2018 to 10/01/2018,C5,09/15/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,7.11,ActBlue fee for Brenda Davis of $7.11,GN,,,,
"Menicucci, Kristine  L",06/21/2018 to 10/01/2018,C5,09/13/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,0.99,ActBlue fee for Adele Pittendrigh of .99,GN,,,,
"Menicucci, Kristine  L",06/21/2018 to 10/01/2018,C5,09/10/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,3.95,ActBlue fee for Geof Gamble $3.95,GN,,,,
"Menicucci, Kristine  L",05/25/2018 to 06/20/2018,C5,06/18/2018,"Media Works, LLC",,,,901 Woodland Drive,Bozeman,MT,59718,,2,150.0,Web Design Website Content Management -$37.50; Website Programing - $112.50 = $150.00,GN,,,,
"Menicucci, Kristine  L",05/25/2018 to 06/20/2018,C5,05/26/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,1.98,ActBlue fee of $1.98 for Chris Mehl contribution,GN,,,,
"Menicucci, Kristine  L",05/25/2018 to 06/20/2018,C5,06/01/2018,Signs of Montana,,,,400 Bryant,Bozeman,MT,59715,,2,244.75,Down payment for 50 yard signs and stakes,GN,,,,
"Menicucci, Kristine  L",05/25/2018 to 06/20/2018,C5,06/20/2018,Signs of Montana,,,,400 Bryant,Bozeman,MT,59715,,2,244.75,Final Payment - 50 2 sided color yard signs(18 x 24) @ @7.80 each & 50 step stakes @ $1.99 each = grand total of $489.50,GN,,,,
"Menicucci, Kristine  L",05/02/2018 to 05/24/2018,C5,05/17/2018,Thomas Printing,,,,PO Box 9048,Kalispell,MT,59901,,2,110.66,250 Remit Envelopes printing @ $.372/card = $93; Shipping - $17.66;,GN,,,,
"Menicucci, Kristine  L",05/02/2018 to 05/24/2018,C5,05/11/2018,Insty-Prints of Belgrade,,,,104 W. Madison,Belgrade,MT,59714,,2,205.0,"Hosting,Setup, & Design of website",GN,,,,
"Menicucci, Kristine  L",05/02/2018 to 05/24/2018,C5,05/06/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,0.99,ActBlue fee for Andy Boyd - $.99,GN,,,,
"Menicucci, Kristine  L",05/02/2018 to 05/24/2018,C5,05/06/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,0.99,ActBlue fee - Sharon Brodie of $.99,GN,,,,
"Menicucci, Kristine  L",05/02/2018 to 05/24/2018,C5,05/23/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,7.11,ActBlue Fee for Tom Stonecipher contribution of $180,GN,,,,
"Menicucci, Kristine  L",05/02/2018 to 05/24/2018,C5,05/24/2018,Erin Kaye Photography,,,,PO Box 414,Manhattan,MT,59741,,2,250.0,On location session with high resolution images for web page - $250,GN,,,,
"Menicucci, Kristine  L",05/02/2018 to 05/24/2018,C5,05/13/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,3.95,ActBlue Fee for John Svaldi,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,03/26/2018,Erin Kaye Photography,,,,PO Box 414,Manhattan,MT,59741,,2,300.0,"Photos for walkcards,website, Facebook, banners; 1 hr. of photography & hi-res digital images & print rights",GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,04/12/2018,The UPS Store,,,,90 W. Madison,Belgrade,MT,59714,,2,38.5,"110 8.5 x 11 color copies @ .35 each for Meet & Greet(Menicucci Town Hall) -contact information, and an invitation to Meet & Greet and it's location",GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,04/13/2018,Holiday Inn Express & Suites,Kristine,,Menicucci,309 West Madison,Belgrade,MT,59714,,2,100.0,Rental of meeting room for Menicucci Town Hall 0n 4/12/18,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,01/10/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,3.95,Fee for Mike Fikani's $100 donation,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,01/10/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,0.2,Fee for Rebecca Stanton $5 donation,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,01/23/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,7.11,Fee for Swep Davis' $180 donation,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,02/03/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,1.98,Fee for Denise Albrecht's $50 donation,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,02/03/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,1.98,Fee for Patrick Flowers $50 donation,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,02/19/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,1.98,Fee for John Svaldi's $50 donation,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,03/24/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,0.99,Fee for Rebekah Kamp's $25 donation,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,03/26/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,1.98,Fee for Chris Mehl's $50 donation,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,04/15/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,9.88,Fee for Manuela Mondloch $250.00 donation,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,04/19/2018,,Manuela,,Mondloch,516 Coal Ave NE,Albuquerque,NM,87102,,2,70.0,$70 refund of over contribution for Manuela Mondloch,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,04/24/2018,Signs of Montana,,,,400 Bryant,Bozeman,MT,59715,,2,35.0,13 oz banner for display at Meet & Greets,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,02/19/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,3.95,Fee for Scott Rosenzweig's $100 donation,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,03/10/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,1.98,Fee for Chris Pope's $50 donation,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,03/10/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,1.98,Fee for Maddy Pope's $50 donation,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,04/18/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,1.98,ActBlue fee for Joeden Ramler's donation of $50,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,03/23/2018,USPO,,,,96 N. Weaver Street,Belgrade,MT,59714,,2,50.0,Roll of 100 stamps for fund raising letters,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,04/17/2018,Thomas Printing,,,,PO Box 9048,Kalispell,MT,59901,,2,460.1,"3000 walkcards @.13333 each = $400; shipping $60.10; Total = $460.10 - Candidate's background, contact information, and the ideas she supports.",GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,04/11/2018,Costo Wholesale,,,,2505 Catron  Street,Bozeman,MT,59718,,2,53.36,2 cookie platters @ $15.99 each; 1 KS Napkins @ 8.49; Dixie Plates @$12.89; for Meet & Greet called Menicucci Town Hall,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,03/11/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,7.11,Fee for Mike Williams' $180 donation,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,03/16/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,3.96,Fee for Jennifer's Boyer's $100 donation,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,03/21/2018,Signs of Montana,,,,400 Bryant,Bozeman,MT,59715,,2,159.06,2 sm standing banner stands=$68.30; 2banners $138.43; lamenatepaper map$35;down payment $159.06,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,04/09/2018,Signs of Montana,,,,400 Bryant,Bozeman,MT,59715,,2,82.67,Final payment for 3/21/18 order,GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,03/23/2018,The UPS Store,,,,90 W. Madison,Belgrade,MT,59714,,2,35.0,"100 - 8.5x11 Color copies at .35 each:bio,pic,invite to Meet & Greet on 04/12/18 at Holiday Inn Belgrade",GN,,,,
"Menicucci, Kristine  L",12/30/2017 to 05/01/2018,C5,05/04/2018,ActBlue Montana,,,,PO Box 441146,Sommerville,MA,2144,,2,1.98,ActBlue fee for Chris Mehl $50 donation,GN,,,,
"Ravndal, Tim  L",02/23/2018 to 05/04/2018,C5,04/17/2018,Sage Advertising,,,,PO Box 1142,Helena,MT,59624,,2,114.0,"YARD SIGNS  2 4X8 signs ""Elect Tim Ravndal for House District 70"" ",PM,,,,
"Ravndal, Tim  L",02/23/2018 to 05/04/2018,C5,02/23/2018,"Secretary of State, MT",,,,,Helena,MT,59620,,2,15.0,FILING FEE,PM,,,,
"Ravndal, Tim  L",02/23/2018 to 05/04/2018,C5,03/23/2018,Sage Advertising,,,,PO Box 1142,Helena,MT,59624,,2,739.0,"YARD SIGNS 100 yard signs ""Elect Tim Ravndal for House District 70""  2 4X8 signs   ",PM,,,,
"Ravndal, Tim  L",02/23/2018 to 05/04/2018,C5,03/07/2018,Sage Advertising,,,,PO Box 1142,Helena,MT,59624,,2,228.0,"YARD SIGNS 4 4X8 ""Elect Tim Ravndal for House District 70",PM,,,,
"Ravndal, Tim  L",02/23/2018 to 05/04/2018,C5,03/23/2018,Vocal Credit Union,,,,PO Box 7449,Helena,MT,59604,,2,8.0,Check Fee credit union charge for checks,PM,,,,
"Hertz, Gregory  J.",10/25/2018 to 11/21/2018,C5,11/02/2018,MRLCC,,,,PO Box 6656,Helena,MT,59604,6656.0,2,4200.0,CAMPAIGN CONTRIBUTION,GN,,,,
"Hertz, Gregory  J.",10/25/2018 to 11/21/2018,C5,11/02/2018,MT GOP,,,,PO Box 935 Helena,Helena,MT,59624,,2,1000.0,Campaign Contribution,GN,,,,
"Hertz, Gregory  J.",10/25/2018 to 11/21/2018,C5,11/21/2018,Polson Food Pantry,,,,904 !st Street East,Polson,MT,59860,,2,160.84,Donation of remaining funds,GN,,,,
"Hertz, Gregory  J.",10/02/2018 to 10/24/2018,C5,10/19/2018,,Jedediah,,Hinkle,1700 Drummond Blvd,Belgrade,MT,59714,,2,180.0,CAMPAIGN CONTRIBUTION,GN,,,,
"Hertz, Gregory  J.",10/02/2018 to 10/24/2018,C5,10/19/2018,,Rodney,,Garcia,4333 Ryan Avenue,Billings,MT,59101,,2,180.0,CAMPAIGN CONTRIBUTION,GN,,,,
"Hertz, Gregory  J.",10/02/2018 to 10/24/2018,C5,10/19/2018,,Colton,L,Zaugg,235 S 41St. W ,Billings,MT,59106,,2,180.0,CAMPAIGN CONTRIBUTION,GN,,,,
"Hertz, Gregory  J.",10/02/2018 to 10/24/2018,C5,10/19/2018,,Adam,J,Rosendale,1429 13th St. S apt # 4,Great Falls,MT,59404,,2,180.0,CAMPAIGN CONTRIBUTION,GN,,,,
"Hertz, Gregory  J.",10/02/2018 to 10/24/2018,C5,10/19/2018,,Joey,,Chester,2124 Jacobs Street,Bozeman,MT,59718,,2,180.0,CAMPAIGN CONTRIBUTION,GN,,,,
"Hertz, Gregory  J.",10/02/2018 to 10/24/2018,C5,10/18/2018,Pay Pal,,,,2211 North 1st Street,San Jose,CA,95131,,2,3.2,BANK CHARGES,GN,,,,
"Hertz, Gregory  J.",10/02/2018 to 10/24/2018,C5,10/18/2018,,Seth,M,Berglee,PO Box 101 ,Bridger ,MT,59014,,2,180.0,CAMPAIGN CONTRIBUTION,GN,,,,
"Hertz, Gregory  J.",10/02/2018 to 10/24/2018,C5,10/05/2018,Pay Pal,,,,2211 North 1st Street,San Jose,CA,95131,,2,8.43,BANK CHARGES,GN,,,,
"Hertz, Gregory  J.",10/02/2018 to 10/24/2018,C5,10/02/2018,,Brad,S.,Johnson,PO Box 1585,Helena,MT,59624,,2,180.0,Campagin Donation ,GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,09/26/2018,The Political Company,,,,PO Box 81274,Billings,MT,59108,,2,2227.55,"3,427 6 X 11 mailers promoting Greg Hertz. Price includes design, print and mail",GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,07/17/2018,,Chase,C,Reynolds,10228 Royal Coachman dr,Missoula,MT,59808,,2,180.0,CAMPAIGN CONTRIBUTION,GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,07/17/2018,,Dean,L,Rehbein,PO Box 17395,Missoula,MT,59808,,2,180.0,CAMPAIGN CONTRIBUTION,GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,07/17/2018,,Peggy,S,Webb,1132 Ginger Ave.,Billings,MT,59105,,2,180.0,CAMPAIGN CONTRIBUTION,GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,07/17/2018,,Adam,,Hertz ,10414 Royal Coachman Drive,Missoula,MT,59808,,2,180.0,CAMPAIGN CONTRIBUTION,GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,07/17/2018,,Mike,,Hopkins,PO Box 848,Missoula,MT,59806,,2,180.0,Campaign Contribution,GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,07/17/2018,,Lola,,Galloway,202 Sun Prairie Rd ,Great Falls,MT,59404,6235.0,2,180.0,CAMPAIGN CONTRIBTUION,GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,07/17/2018,,Joe,,Read,35566 Terrace Lake Road,Ronan,MT,59864,,2,180.0,CAMPAIGN CONTRIBTUION,GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,07/17/2018,,Jerry,,O'Neil,985 Walsh Road,Columbia Falls,MT,59912,,2,180.0,CAMPAIGN CONTRIBTUION,GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,07/17/2018,,Wendy,,McKamey,PO Box 333,Ulm,MT,59485,,2,180.0,CAMPAIGN CONTRIBTUION,GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,08/10/2018,,Cindy,K,Dyson,PO Box 4903,Whitefish,MT,59937,,2,100.0,Campign Contribution,GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,09/08/2018,Pay Pal,,,,2211 North 1st Street,San Jose,CA,95131,,2,3.2,BANK CHARGES,GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,07/17/2018,,Frank,R,Fleming,626 South 38th St W #22,Billings,MT,59102,,2,180.0,CAMPAIGN CONTRIBUTION,GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,07/17/2018,,Michael,,Cooper,3430 Upper River Rd ,Great Falls,MT,59405,7247.0,2,180.0,CAMPAIGN CONTRIBTUION,GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,07/17/2018,,Jeremy,R,Trebas,PO Box 2364,Great Falls,MT,59403,,2,180.0,CAMPAIGN CONTRIBTUION,GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,07/17/2018,,Denise,E,Johnson,9021 Hobble Creek Dr,Billings,MT,59101,,2,180.0,CAMPAIGN CONTRIBUTION,GN,,,,
"Hertz, Gregory  J.",06/21/2018 to 10/01/2018,C5,07/17/2018,,James,M,McNamara,1137 19th Avenue SW,Great Falls,MT,59404,,2,180.0,CAMPAIGN CONTRIBUTION,GN,,,,
"Hertz, Gregory  J.",05/25/2018 to 06/20/2018,C5,05/30/2018,MT GOP,,,,PO Box 935 Helena,Helena,MT,59624,,2,500.0,Donation to State Party,GN,,,,
"Hertz, Gregory  J.",05/02/2018 to 05/24/2018,C5,05/21/2018,Pay Pal,,,,2211 North 1st Street,San Jose,CA,95131,,2,1.75,BANK CHARGES,GN,,,,
"Hertz, Gregory  J.",07/10/2017 to 05/01/2018,C5,02/02/2018,Pay Pal,,,,2211 North 1st Street,San Jose,CA,95131,,2,10.16,BANK CHARGES,GN,,,,
"Hertz, Gregory  J.",07/10/2017 to 05/01/2018,C5,03/02/2018,Pay Pal,,,,2211 North 1st Street,San Jose,CA,95131,,2,5.52,BANK CHARGES,GN,,,,
"Hertz, Gregory  J.",07/10/2017 to 05/01/2018,C5,04/30/2018,Paypal,,,,2211 N. First Street,San Jose,CA,95110,,2,4.65,BANK CHARGES,GN,,,,
"Hertz, Gregory  J.",07/10/2017 to 05/01/2018,C5,10/31/2017,,Roger,T,Grimes,102 Pheasant Ridge Court,Polson,MT,59860,,2,80.0,Contribution Refund,GN,,,,
"Hertz, Gregory  J.",07/10/2017 to 05/01/2018,C5,10/31/2017,,Ray,,Wooldridge,3415 Finley Pt.,Polson,MT,59860,,2,160.0,Contribution Refund,GN,,,,
"Hertz, Gregory  J.",07/10/2017 to 05/01/2018,C5,10/31/2017,,Ann,,Wooldridge,3415 Finley Pt,Polson,MT,59860,,2,160.0,Contribution Refund,GN,,,,
"Hertz, Gregory  J.",07/10/2017 to 05/01/2018,C5,10/31/2017,,Joan,,Grimes,102 Pheasant Ridge Ct,Polson,MT,59860,,2,80.0,Contribution Refund,GN,,,,
"Hertz, Gregory  J.",07/10/2017 to 05/01/2018,C5,10/31/2017,Pay Pal,,,,2211 North 1st Street,San Jose,CA,95131,,2,10.75,BANK CHARGES,GN,,,,
"Hertz, Gregory  J.",07/10/2017 to 05/01/2018,C5,10/15/2017,Lake County Republican Central Committee,,,,P.O. Box 174,Polson,MT,59860,,2,350.0,DONATION TO COMMITTEE,GN,,,,
"Hertz, Gregory  J.",07/10/2017 to 05/01/2018,C5,07/19/2017,Glacier Bank,,,,49 Commons Loop,Kalispell,MT,59901,,2,24.75,BANK CHARGES,GN,,,,
"Hertz, Gregory  J.",07/10/2017 to 05/01/2018,C5,01/12/2018,MT GOP,,,,PO Box 935 Helena,Helena,MT,59624,,2,1000.0,Donation,GN,,,,
"Hertz, Gregory  J.",07/10/2017 to 05/01/2018,C5,11/17/2017,Pay Pal,,,,2211 North 1st Street,San Jose,CA,95131,,2,4.95,BANK CHARGES,GN,,,,
"Hertz, Gregory  J.",07/10/2017 to 05/01/2018,C5,12/05/2017,Pay Pal,,,,2211 North 1st Street,San Jose,CA,95131,,2,5.23,BANK CHARGES,GN,,,,
"Hertz, Gregory  J.",07/10/2017 to 05/01/2018,C5,01/12/2018,Pay Pal,,,,2211 North 1st Street,San Jose,CA,95131,,2,5.68,BANK CHARGES,GN,,,,
"Kassmier , Joshua  James",11/27/2018 to 03/05/2019,C5,03/04/2019,Chouteau County Cancer Support Group,,,,P.O. Box 213,Fort Benton ,MT,59442,,2,300.0,Non Profit Donation,GN,,,,
"Kassmier , Joshua  James",11/27/2018 to 03/05/2019,C5,03/04/2019,The Deadman Foundation,,,,2400 High Street ,Fort Benton,MT,59442,,2,125.0,Non Profit Donation,GN,,,,
"Kassmier , Joshua  James",10/28/2018 to 11/26/2018,C5,10/31/2018,Liberty County Times,,,,PO Box 689,Chester,MT,59540,,2,252.0,Ad diplaying vote for Josh Kassmier and what Josh believes and his background.  Ad ran on 10/1018 and 10/17/18,GN,,,,
"Kassmier , Joshua  James",10/28/2018 to 11/26/2018,C5,11/23/2018,The River Press,,,,Box 69,Ft Benton,MT,59442,,2,31.5,ad ran on 11/14/18 displaying thank you for support and votes,GN,,,,
"Kassmier , Joshua  James",10/10/2018 to 10/27/2018,C5,10/25/2018,The River Press,,,,PO Box 69,Fort Benton,MT,59442,,2,186.0,2 x 6 color ads in paper on Oct. 24 and 31.  Displays vote for Josh Kassmier and background of Josh and what Josh believes in,GN,,,,
"Kassmier , Joshua  James",06/25/2018 to 10/09/2018,C5,10/09/2018,PONDERA COUNTY REP CENTRAL COMMITTEE,,,,CONRAD,CONRAD,MT,59425,,2,500.0,Over Limit Refund,GN,,,,
"Kassmier , Joshua  James",06/25/2018 to 10/09/2018,C5,10/08/2018,The River Press,,,,PO Box 69,Fort Benton,MT,59442,,2,191.0,Oct 3 4x6 color Ad and Oct 10 2x6 color displaying Josh Kassmier for HD 27 and what Josh Believs in,GN,,,,
"Kassmier , Joshua  James",06/25/2018 to 10/09/2018,C5,10/01/2018,The River Press,,,,Box 69,Ft Benton,MT,59442,,2,169.75,"2x6 ad runing Sept 12, 19, and 26.  Ad diplayed Josh Kassmier HD 27 and what Josh Believes in with Picture of Josh",GN,,,,
"Kassmier , Joshua  James",06/25/2018 to 10/09/2018,C5,09/04/2018,Signs on the Cheap,,,,"11525A Stonehollow Dr., Suite 100",Austin,TX,78758,,2,393.98,50 18'' x 24' signs displaying Vote Josh Kassmier for HD 27,GN,,,,
"Kassmier , Joshua  James",06/25/2018 to 10/09/2018,C5,10/05/2018,Havre Daily News,,,,P.O. Box 431,Havre,MT,59501,,2,330.75,"2 x 5 inch Ad in paper. runing Oct. 8, Oct. 15, and Oct. 22. it Displays Josh Kassmier for HD27 and what Josh believes and Who Josh's Background",GN,,,,
"Kassmier , Joshua  James",05/30/2018 to 06/24/2018,C5,05/31/2018,Liberty County Times,,,,PO Box 689,Chester,MT,59540,,2,276.0,"ads ran for three weeks, 4''x5'' on 5/9 display Vote  Kassmier, 4''x''10 ad 5/16 displaying  Kassmier Believes in, 4''x5'' ad 5/30 vote Kassmier",PM,,,,
"Kassmier , Joshua  James",05/08/2018 to 05/29/2018,C5,05/25/2018,The River Press,,,,PO Box 69,Fort Benton,MT,59442,,2,169.75,"Color Ad ran May 30. 4 inch by 5 inch Ad displays vote Josh Kassmier for House district 27.  and one ad ran June 13, say thanking for support.",PM,,,,
"Kassmier , Joshua  James",05/08/2018 to 05/29/2018,C5,05/11/2018,United States Postal Services,,,,525 1st ave,Gildford,MT,59525,,2,50.0,purchased 100 stamps  for mailers displaying vote Josh Kassmier for House district 27,PM,,,,
"Kassmier , Joshua  James",05/08/2018 to 05/29/2018,C5,05/10/2018,United States Postal Services,,,,818 16th street,Fort Benton,MT,59442,,2,500.0,Purchased 1000 stamps to send out mailers displaying vote Josh Kassmier for House District 27,PM,,,,
"Kassmier , Joshua  James",05/08/2018 to 05/29/2018,C5,05/25/2018,Joyce Fuel and Feed Inc,,,,2118 st charles street,Fort Benton,MT,59442,,2,172.5,50 steel fence post for hanging highway signs,PM,,,,
"Kassmier , Joshua  James",01/21/2018 to 05/07/2018,C5,04/25/2018,Sings on the cheap,,,,"11525A stonehollow drive, Suite 100",Austin,TX,78758,,2,449.05,"orded 5 4ft by 8ft signs, displaying vote Josh Kassmier house district 27",PM,,,,
"Kassmier , Joshua  James",01/21/2018 to 05/07/2018,C5,03/28/2018,Harland Clarke,,,,First Security Bank,Bozeman,MT,59771,,2,26.85,Order 100 checks for Campaign expenditures,PM,,,,
"Kassmier , Joshua  James",01/21/2018 to 05/07/2018,C5,04/13/2018,Sings on the cheap,,,,"11525A stonehollow drive, Suite 100",Austin,TX,78758,,2,483.11,"ordered 100 yard 18'' by 24'' signs,  displaying vote Josh Kassmier House district27",PM,,,,
"Kassmier , Joshua  James",01/21/2018 to 05/07/2018,C5,05/01/2018,Vistaprint,,,,275 Wyman Street,Waltham,MA,2451,,2,337.32,"5000 5'' by 7'' direct mailing post card.  it display piture of Josh and displayse Josh kassmier House district 27, and what Josh Believes and says. ",PM,,,,
"Kassmier , Joshua  James",01/21/2018 to 05/07/2018,C5,05/01/2018,Signs on the Cheap,,,,"11525A Stonehollow Dr., Suite 100",Austin,TX,78758,,2,482.87,orded 50  24'' by 36'' signs displaying vote Josh Kassmier House district 27,PM,,,,
"Kassmier , Joshua  James",01/21/2018 to 05/07/2018,C5,04/09/2018,Staples,,,,207 NW Bypass,Great Falls,MT,59404,,2,79.99,"100 Tri folded Brochure,  It provides Josh's bio, and what josh believes in. and who Josh is.  It displays pictures of Josh and Family",PM,,,,
"Kassmier , Joshua  James",01/21/2018 to 05/07/2018,C5,05/01/2018,The River Press,,,,PO Box 69,Fort Benton,MT,59442,,2,99.75,"Campaign Advertisement forweeks May 9, and May 16.  4x5  Ad displays Josh Kassmier HD 27, vote primary and general and what Josh believes in.",PM,,,,
"Jackson, Jonathan  R",05/08/2018 to 05/29/2018,C5,05/21/2018,Postmaster,,,,Last Chance Station,Helena,MT,59601,,2,1064.25,"Paid postage to bulk mail 4,217 (5X7) campaign cards (subj: Meet my Wife) to HD No 70 voting households",PM,,,,
"Jackson, Jonathan  R",07/14/2017 to 05/07/2018,C5,07/26/2017,First Interstate Bank,,,First Interstate Bank,PO Box 5299,Helena,MT,59604,,2,31.3,Paid to have checks printed for campaign checking account.,PM,,,,
"Jackson, Jonathan  R",07/14/2017 to 05/07/2018,C5,01/11/2018,Montana Secretary of State,,,,1301 E. 6th Avenue,Helena,MT,59601,,2,15.0,Paid fee to file my Declaration and Oath of Candidancy as a Republican Candidate for HD No. 70.,PM,,,,
"Jackson, Jonathan  R",07/14/2017 to 05/07/2018,C5,12/18/2017,Broadwater Reporter,,,,406 Broadway,Townsend,MT,59644,,2,100.0,"Paid to 4 campaign articles - 9-28-17 (Education), 10-26-17 (Constitution), 12-7-17 (Meet my Wife) & 12-21-17 (Fiscal Law)",PM,,,,
"Jackson, Jonathan  R",07/14/2017 to 05/07/2018,C5,04/30/2018,Broadwater Reporter,,,,406 Broadway,Townsend,MT,59644,,2,100.0,"Paid for 4 campaign articles - 1-25-18 (Introduce Myself), 2-22-18 (Listen to the People), 3-29-18 (Balanced Budget) & 4-26-18 (Public Education)",PM,,,,
"Stange, Mary  Z",10/02/2018 to 10/27/2018,C5,10/10/2018,Billings Times,,,,2919 Montana Avenue,Billings,MT,59101,,2,1457.58,250 4-color yard signs,GN,,,,
"Stange, Mary  Z",10/02/2018 to 10/27/2018,C5,10/15/2018,Thomas Printing,,,,P O Box 9048,Kalispell,MT,59904,,2,455.0,"Printing of 3750 ""Outdoor"" postcard mailers.",GN,,,,
"Stange, Mary  Z",10/02/2018 to 10/27/2018,C5,10/15/2018,Thomas Printing,,,,P O Box 9048,Kalispell,MT,59904,,2,593.0,"Printing of 6000 ""Women's Healthcare""postcard mailers.",GN,,,,
"Stange, Mary  Z",10/02/2018 to 10/27/2018,C5,10/15/2018,Thomas Printing,,,,P O Box 9048,Kalispell,MT,59904,,2,593.0,"Printing of 6000 ""I Love Montana"" postcard mailers.",GN,,,,
