Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment
"Lund, Hertha  L",02/04/2016 to 04/28/2016,C5,03/14/2016,Office Depot,,,,1475 N. 19th ,Bozeman,MT,59718.0,,2,14.58,envelopes - 2 @ 7.29,PM,,,,
"Lund, Hertha  L",02/04/2016 to 04/28/2016,C5,03/22/2016,ups store,,,,1627 W. Main,bozeman,MT,59715.0,,2,7.8,8.5 x 11 color copies 20 @ $.39,PM,,,,
"Lund, Hertha  L",02/04/2016 to 04/28/2016,C5,04/13/2016,USPS,,,,32 E Babcock ,Bozeman,MT,59715.0,,2,112.88,3 rolls + 32 postcard stamps @$.34,PM,,,,
"Lund, Hertha  L",02/04/2016 to 04/28/2016,C5,03/01/2016,"Shipping Center, LLC",,,,852 6th Street NW,Winter Haven,GA,33881.0,,2,18.0,25 Postcards printed for mailing,PM,,,,
"Lund, Hertha  L",02/04/2016 to 04/28/2016,C5,03/11/2016,Hostgator.com,,,,,,,,,2,11.95,WEBSITE,PM,,,,
"Lund, Hertha  L",02/04/2016 to 04/28/2016,C5,03/08/2016,ups store,,,,1627 W. Main,bozeman,MT,59715.0,,2,185.0,"1250 cardstock copies for postcard @$.08 , color copies 225 ",PM,,,,
"Lund, Hertha  L",02/04/2016 to 04/28/2016,C5,03/26/2016,Fleet Supply,,,,1401 25th Ave. NE,Great Falls,MT,59414.0,,2,14.2,ever ties,PM,,,,
"Lund, Hertha  L",02/04/2016 to 04/28/2016,C5,02/29/2016,vista print,,,,95 Hayden Ave,Lexington,MA,2421.0,,2,39.48,Postcards 100 @$.30 + setup fee,PM,,,,
"Lund, Hertha  L",02/04/2016 to 04/28/2016,C5,01/27/2016,Harland- Clarke,,,,,,,,,2,22.5,CHECKS,PM,,,,
"Lund, Hertha  L",02/04/2016 to 04/28/2016,C5,03/24/2016,Fleet Supply,,,,1401 25th Ave. NE,Great Falls,MT,59414.0,,2,49.0,"2 tuff stuff tubs @$5.75, 10 5 1/2ft. t-posts @$3.75",PM,,,,
"Lund, Hertha  L",02/04/2016 to 04/28/2016,C5,03/14/2016,Office Depot,,,,1475 N. 19th ,Bozeman,MT,59718.0,,2,39.99,"car kit, light",PM,,,,
"Lund, Hertha  L",02/04/2016 to 04/28/2016,C5,04/20/2016,Paypal,,,,,,,,,2,5.23,paypal fees for transaction,PM,,,,
"Lund, Hertha  L",02/04/2016 to 04/28/2016,C5,02/29/2016,Cartridge Depot,,,,203 3rd Ave. N,Lewistown,MT,59457.0,,2,13.55,Printer ink,PM,,,,
"Lund, Hertha  L",02/04/2016 to 04/28/2016,C5,03/10/2016,ups store,,,,1627 W. Main,bozeman,MT,59715.0,,2,76.0,fundraiser notes 100 @.76 ,PM,,,,
"Lund, Hertha  L",02/04/2016 to 04/28/2016,C5,04/08/2016,USPS,,,,32 E Babcock ,Bozeman,MT,59715.0,,2,1225.0,us flag stamps 25 rolls @ $49.00,PM,,,,
"Lund, Hertha  L",02/04/2016 to 04/28/2016,C5,04/20/2016,,Elsie,M,Arntzen,2323 Azalea Rd ,Billings,MT,59102.0,2516.0,2,100.0,Campaign Conribution,PM,,,,
"Dunn, Mark  A",11/09/2016 to 11/28/2016,C5,11/28/2016,Montana School for the Deaf and Blind Foundation,,,,PO Box 6576 ,Great Falls,MT,59406.0,,2,144.53,Campaign account funds closing donation ,GN,,,,
"Dunn, Mark  A",10/27/2016 to 11/08/2016,C5,10/28/2016,office max,,,,1601 Market Place Drive Suite 55,Great Falls,MT,59404.0,,2,12.0,purchase labels for mailer,GN,,,,
"Dunn, Mark  A",10/27/2016 to 11/08/2016,C5,10/31/2016,Target,,,,2000 10th Ave. South,Great Falls,MT,59405.0,,2,4.99,purchase labels for mailer,GN,,,,
"Dunn, Mark  A",10/27/2016 to 11/08/2016,C5,10/29/2016,United States Postal Service,,,,215 1st Ave. North #135,Great Falls,MT,59401.0,,2,374.0,Purchase postage for mailer,GN,,,,
"Dunn, Mark  A",10/06/2016 to 10/26/2016,C5,10/22/2016,office max,,,,1601 Market Place Drive Suite 55,Great Falls,MT,59404.0,,2,30.49,purchase labels for mailer,GN,,,,
"Dunn, Mark  A",10/06/2016 to 10/26/2016,C5,10/18/2016,Vistaprint,,,,95 Hayden Ave,Lexington,MA,2421.0,,2,145.98,Purchase postcard mailer (quantity 2000),GN,,,,
"Dunn, Mark  A",10/06/2016 to 10/26/2016,C5,10/20/2016,United States Postal Service,,,,215 1st Ave. North #135,Great Falls,MT,59401.0,,2,680.0,Purchase stamps for mailer,GN,,,,
"Dunn, Mark  A",10/06/2016 to 10/26/2016,C5,10/20/2016,,,,,,,,,,1,25.0,Gas to distribute campaign flyers,GN,,,,
"Dunn, Mark  A",10/06/2016 to 10/26/2016,C5,10/25/2016,Vistaprint,,,,95 Hayden Ave,Lexington,MA,2421.0,,2,142.47,Purchase postcard mailer (quantity 1500),GN,,,,
"Dunn, Mark  A",10/06/2016 to 10/26/2016,C5,10/14/2016,Albertson's,,,,2250 10TH AVE SO,Great Falls,MT,59405.0,,2,16.3,FOOD FOR VOLUNTEERS,GN,,,,
"Dunn, Mark  A",10/06/2016 to 10/26/2016,C5,10/08/2016,Albertson's,,,,2250 10TH AVE SO,Great Falls,MT,59405.0,,2,48.46,FOOD FOR VOLUNTEERS,GN,,,,
"Dunn, Mark  A",10/06/2016 to 10/26/2016,C5,10/08/2016,office max,,,,1601 Market Place Drive Suite 55,Great Falls,MT,59404.0,,2,57.38,"Ink, rubber bands, and labels",GN,,,,
"Dunn, Mark  A",06/25/2016 to 10/05/2016,C5,07/09/2016,Vistaprint,,,,95 Hayden Ave,Lexington,MA,2421.0,,2,53.19,Purchase campaign car magnets,GN,,,,
"Dunn, Mark  A",06/25/2016 to 10/05/2016,C5,07/23/2016,Staples,,,,207 Northwest Bypass,Great Falls,MT,59404.0,,2,11.89,Contribution Envelopes,GN,,,,
"Dunn, Mark  A",06/25/2016 to 10/05/2016,C5,07/12/2016,Staples,,,,207 Northwest Bypass,Great Falls,MT,59404.0,,2,38.48,Ink cartridges,GN,,,,
"Dunn, Mark  A",06/25/2016 to 10/05/2016,C5,07/04/2016,,Wendy,,McKamey,33 Upper Millegan Rd ,Great Falls,MT,59405.0,8427.0,2,55.0,parade float entry,GN,,,,
"Dunn, Mark  A",06/25/2016 to 10/05/2016,C5,08/31/2016,United States Postal Service,,,,215 1st Ave. North,Great Falls,MT,59401.0,,2,51.0,Post Office Box Rent,GN,,,,
"Dunn, Mark  A",06/25/2016 to 10/05/2016,C5,08/03/2016,,Wendy,,McKamey,33 Upper Millegan Rd ,Great Falls,MT,59405.0,8427.0,2,76.25,FAIR BOOTH RENTAL,GN,,,,
"Dunn, Mark  A",06/25/2016 to 10/05/2016,C5,09/14/2016,Vistaprint,,,,95 Hayden Ave,Lexington,MA,2421.0,,2,203.47,Door to door flyers printing and shipping,GN,,,,
"Dunn, Mark  A",06/25/2016 to 10/05/2016,C5,09/08/2016,Dollar Tree Store,,,,1017 10th Ave. S.,Great Falls,MT,59405.0,,2,2.0,Rubber bands,GN,,,,
"Dunn, Mark  A",06/25/2016 to 10/05/2016,C5,10/01/2016,Walmart,,,,701 Smelter Ave NE,Great Falls,MT,59404.0,,2,4.44,Purchase Labels,GN,,,,
"Dunn, Mark  A",04/30/2016 to 05/28/2016,C5,05/13/2016,USPS,,,,215 1st Ave No,Great Falls,MT,59401.0,,2,18.8,Purchase stamps,GN,,,,
"Dunn, Mark  A",01/01/2016 to 04/29/2016,C5,03/30/2016,Sage Advertising,,,,PO Box 1142,Helena,MT,59624.0,,2,485.0,purchase yard signs - 100 - Mark Dunn HD 23,GN,,,,
"Dunn, Mark  A",01/01/2016 to 04/29/2016,C5,03/15/2016,Vistaprint,,,,95 Hayden Ave,Lexington,MA,2421.0,,2,285.7,Purchase door to door material (2500 campaign flyers),GN,,,,
"Dunn, Mark  A",01/01/2016 to 04/29/2016,C5,02/24/2016,Family First  Federal Credit Union,,,Family First  Federal Credit Union,PO Box 6587,Great Falls,MT,59406.0,,2,12.19,Purchase Checks for Campaign Account,GN,,,,
"Dunn, Mark  A",01/01/2016 to 04/29/2016,C5,03/10/2016,United States Postal Service,,,,215 1st Ave. North,Great Falls,MT,59401.0,,2,51.0,Rent PO Box,GN,,,,
"Dunn, Mark  A",01/01/2016 to 04/29/2016,C5,03/01/2016,Staples,,,,207 Northwest Bypass,Great Falls,MT,59404.0,,2,13.99,Purchase remit envelopes,GN,,,,
"Dunn, Mark  A",01/01/2016 to 04/29/2016,C5,03/10/2016,Vistaprint,,,,95 Hayden Ave,Lexington,MA,2421.0,,2,19.98,Purchase buisness cards (500),GN,,,,
"Barrett, Richard (Dick)  N.",11/28/2016 to 04/04/2017,C5,03/27/2017,University of Montana Foundation,,,,600 Connell Ave,Missoula,MT,59812,,2,981.12,Contribution in support of UM Keyboard Fund,GN,,,,
"Barrett, Richard (Dick)  N.",10/26/2016 to 11/27/2016,C5,11/04/2016,The Directory,,,,3106 W. Broadway,Missoula,MT,59808,,2,1108.64,"address and mail 3,395 campaign mailers",GN,,,,
"Barrett, Richard (Dick)  N.",10/26/2016 to 11/27/2016,C5,11/12/2016,Westridge Creative,,,,PO Box 8492,Missoula,MT,59807,,2,9.0,Design and production of 6500 campaign mailers,GN,,,,
"Barrett, Richard (Dick)  N.",10/26/2016 to 11/27/2016,C5,11/12/2016,Tom France for SD47,,,,P.O. Box 51,Arlee,MT,59821,,2,200.0,CAMPAIGN CONTRIBUTION,GN,,,,
"Barrett, Richard (Dick)  N.",09/30/2016 to 10/25/2016,C5,10/05/2016,Westridge Creative,,,,PO Box 8492,Missoula,MT,59807,,2,1260.0,"Design, development and printing of 6,500 mailers",GN,,,,
"Barrett, Richard (Dick)  N.",09/30/2016 to 10/25/2016,C5,10/03/2016,The Directory,,,,3106 W. Broadway,Missoula,MT,59808,,2,1924.75,Address and mail 6042 cards,GN,,,,
"Barrett, Richard (Dick)  N.",09/30/2016 to 10/25/2016,C5,10/05/2016,Montana Democratic Legislative Campaign Committee,,,,PO Box 802,Helena,MT,59624,,2,750.0,contribution to allied campaigns,GN,,,,
"Barrett, Richard (Dick)  N.",09/30/2016 to 10/25/2016,C5,10/14/2016,Monica Lindeen for Secretary of State,,,,PO Box 1307,Helena,MT,59624,,2,100.0,CAMPAIGN CONTRIBTUION,GN,,,,
"Barrett, Richard (Dick)  N.",09/30/2016 to 10/25/2016,C5,10/20/2016,ActBlue Technical Services,,,,366 Summer Street,Somerville,MA,2144,,2,25.68,Collection fee,GN,,,,
"Barrett, Richard (Dick)  N.",09/30/2016 to 10/25/2016,C5,10/20/2016,,Bente,,Winston,347 S 3rd St W,Missoula,MT,59801,2521.0,2,500.0,over contribution limit refund,GN,,,,
"Barrett, Richard (Dick)  N.",09/30/2016 to 10/25/2016,C5,10/11/2016,The Directory,,,,3106 W. Broadway,Missoula,MT,59808,,2,1001.68,"Address and mail 3,049 campaign cards",GN,,,,
"Barrett, Richard (Dick)  N.",09/30/2016 to 10/25/2016,C5,10/14/2016,Steve Bullock for Montana Governor,,,,PO Box 1330,Helena,MT,59624,,2,150.0,CAMPAIGN CONTRIBTUION,GN,,,,
"Barrett, Richard (Dick)  N.",09/30/2016 to 10/25/2016,C5,10/14/2016,Denise Juneau for Congress,,,,P.O.Box 563,Helena,MT,59624,,2,150.0,CAMPAIGN CONTRIBTUION,GN,,,,
"Barrett, Richard (Dick)  N.",06/27/2016 to 09/29/2016,C5,09/29/2016,Westridge Creative,,,,PO Box 8492,Missoula,MT,59807,,2,1990.0,"Design, production and printing of 200 yard sign stickers and 6500 mailers",GN,,,,
"Barrett, Richard (Dick)  N.",06/27/2016 to 09/29/2016,C5,08/30/2016,The Directory,,,,3106 W. Broadway,Missoula,MT,59808,,2,172.55,Handling and postage to mail 461 campaign cards,GN,,,,
"Barrett, Richard (Dick)  N.",06/27/2016 to 09/29/2016,C5,07/12/2016,The Directory,,,,3106 W. Broadway,Missoula,MT,59808,,2,309.81,Handling and postage to mail 820 campaign cards,GN,,,,
"Barrett, Richard (Dick)  N.",08/20/2015 to 04/28/2016,C5,02/21/2016,ActBlue,,,,366 Summer St.,Sommerville,MA,2144,,2,6.93,ActBlue Fee,GN,,,,
"Barrett, Richard (Dick)  N.",08/20/2015 to 04/28/2016,C5,03/23/2016,MDLCC,,,,PO Box 802,Helena,MT,59624,,2,50.0,walk card design fee ,GN,,,,
"Barrett, Richard (Dick)  N.",08/20/2015 to 04/28/2016,C5,04/11/2016,Artcraft Printers,,,,P.O.Box 310,Bozeman,MT,59771,,2,888.35,printing 6000 walk cards,GN,,,,
"Barrett, Richard (Dick)  N.",08/20/2015 to 04/28/2016,C5,04/15/2016,MDLCC,,,,PO Box 802,Helena,MT,59624,,2,170.0,Voter files,GN,,,,
"Barrett, Richard (Dick)  N.",08/20/2015 to 04/28/2016,C5,02/24/2016,,Don,,Winston,347 South 3rd West,Missoula,MT,59802,,2,170.0,REFUND CONTRIBUTION,GN,,,,
"Barrett, Richard (Dick)  N.",08/20/2015 to 04/28/2016,C5,02/24/2016,,Bente,,Winston,347 S 3rd St W,Missoula,MT,59801,2521.0,2,170.0,REFUND CONTRIBUTION,GN,,,,
"Barrett, Richard (Dick)  N.",08/20/2015 to 04/28/2016,C5,04/15/2016,MDLCC,,,,PO Box 802,Helena,MT,59624,,2,750.0,contribution to allied campaigns,GN,,,,
"Barrett, Richard (Dick)  N.",08/20/2015 to 04/28/2016,C5,01/04/2016,Staples,,,,2230 N Reserve St,Missoula,MT,59808,,2,179.96,Paper and printer supplies,GN,,,,
"Barrett, Richard (Dick)  N.",08/20/2015 to 04/28/2016,C5,02/01/2016,USPS,,,,1100 W Kent Ave,Missoula,MT,59801,,2,49.0,STAMPS,GN,,,,
"Barrett, Richard (Dick)  N.",08/20/2015 to 04/28/2016,C5,02/07/2016,ActBlue,,,,366 Summer St.,Sommerville,MA,2144,,2,38.53,ActBlue Fee,GN,,,,
"Barrett, Richard (Dick)  N.",08/20/2015 to 04/28/2016,C5,02/24/2016,,Doug,,Coffin,4730 Mark Ct,Missoula,MT,59803,,2,10.0,REFUND CONTRIBUTION,GN,,,,
"Barrett, Richard (Dick)  N.",08/20/2015 to 04/28/2016,C5,01/25/2016,,Tom,,Roberts,204 Beverly,Missoula,MT,59801,,2,30.0,REFUND CONTRIBUTION,GN,,,,
"Barrett, Richard (Dick)  N.",08/20/2015 to 04/28/2016,C5,08/26/2015,First Interstate Bank,,,First Interstate Bank,PO Box 4667,Missoula,MT,59807,,2,25.0,CHECK PRINTING CHARGE,GN,,,,
"Barrett, Richard (Dick)  N.",08/20/2015 to 04/28/2016,C5,01/11/2016,USPS,,,,1100 W Kent Ave,Missoula,MT,59801,,2,98.0,STAMPS,GN,,,,
"Brodehl, Randy",10/23/2016 to 11/23/2016,C5,10/31/2016,,Debra,,Lamm,PO Box 1390,Livingston,MT,59047,,2,100.0,CAMPAIGN CONTRIBTUION HD 60,GN,,,,
"Brodehl, Randy",10/23/2016 to 11/23/2016,C5,10/27/2016,,Elsie,M,Arntzen,2323 Azalea Rd ,Billings,MT,59102,2516.0,2,50.0,Campaign Contribution,GN,,,,
"Brodehl, Randy",10/23/2016 to 11/23/2016,C5,10/27/2016,,Corey,M,Stapleton,1511 14th St. West,Billings,MT,59102,,2,50.0,Campaign Contribution,GN,,,,
"Brodehl, Randy",10/23/2016 to 11/23/2016,C5,10/24/2016,USPS,,,,350 N. Meridian Road,Kalispell,MT,59901,,2,396.07,Postage - 1557 postcards,GN,,,,
"Brodehl, Randy",10/23/2016 to 11/23/2016,C5,11/17/2016,USPS,,,,350 N. Meridian Road,Kalispell,MT,59901,,2,9.4,Postage stamps for campaign,GN,,,,
"Brodehl, Randy",10/23/2016 to 11/23/2016,C5,11/07/2016,,Randy,,Brodehl,16 White Bark,Kalispell,MT,59901,,2,41.06,Reimburse for Facebook ads,GN,,,,
"Brodehl, Randy",10/23/2016 to 11/23/2016,C5,11/18/2016,MT GOP,,,,PO Box 395,Helena,MT,59624,,2,150.72,Donation to close account,GN,,,,
"Brodehl, Randy",09/30/2016 to 10/22/2016,C5,10/03/2016,Utmost Graphics,,,,PO Box 9726,Kalispell,MT,59904,,2,799.0,"Design, printing and mailing of campaign postcards (5000)",GN,,,,
"Brodehl, Randy",09/30/2016 to 10/22/2016,C5,10/14/2016,,Steve,,Gibson,2665 Stagecoach,East Helena,MT,59635,,2,100.0,Campaign contribution HD 84,GN,,,,
"Brodehl, Randy",09/30/2016 to 10/22/2016,C5,10/03/2016,USPS,,,,350 N. Meridian Road,Kalispell,MT,59901,,2,706.34,Postage for postcard mailing,GN,,,,
"Brodehl, Randy",09/30/2016 to 10/22/2016,C5,10/18/2016,,Elsie,M,Arntzen,2323 Azalea Rd ,Billings,MT,59102,2516.0,2,100.0,Campaign Contribution,GN,,,,
"Brodehl, Randy",09/30/2016 to 10/22/2016,C5,10/06/2016,Montana Republican Legislative Campaign Committee,,,,P.O. Box 6856,Helena,MT,59604,,2,100.0,Campaign Contribution,GN,,,,
"Brodehl, Randy",09/30/2016 to 10/22/2016,C5,10/18/2016,,Matt,,Rosendale,P.O. Box 1538,Helena,MT,59601,,2,100.0,Campaign Contribution,GN,,,,
"Brodehl, Randy",09/30/2016 to 10/22/2016,C5,10/06/2016,,Greg,R,Gianforte,1320 Manley Rd ,Bozeman,MT,59715,8779.0,2,200.0,Campaign  Contribution,GN,,,,
"Brodehl, Randy",09/30/2016 to 10/22/2016,C5,10/18/2016,,Greg,R,Gianforte,1320 Manley Rd ,Bozeman,MT,59715,8779.0,2,100.0,Campaign Contribution,GN,,,,
"Brodehl, Randy",09/30/2016 to 10/22/2016,C5,09/30/2016,,Randy,,Brodehl,16 White Bark,Kalispell,MT,59901,,2,24.04,Reimburse for Campaign Facebook Ad,GN,,,,
"Brodehl, Randy",06/23/2016 to 09/29/2016,C5,09/29/2016,,Ed ,,Greef ,PO Box 1327,Florence,MT,59833,,2,200.0,Campaign  Contribution,GN,,,,
"Brodehl, Randy",06/23/2016 to 09/29/2016,C5,09/16/2016,,Chet,,Billi,304 Rusty Spur Trail,Whitefish,MT,59937,,2,230.0,Campaign Contribution HD 05,GN,,,,
"Brodehl, Randy",06/23/2016 to 09/29/2016,C5,08/17/2016,Daily Inter Lake,,,,727 E Idaho,Kalispell,MT,59901,,2,150.0,"ADVERTISING-promote republican principles, candidates and voting",GN,,,,
"Brodehl, Randy",06/23/2016 to 09/29/2016,C5,08/12/2016,,Taylor,,Rose,PO Box 3183,Columbia Falls,MT,59912,,2,100.0,Campaign Contribution HD 03,GN,,,,
"Brodehl, Randy",06/23/2016 to 09/29/2016,C5,08/12/2016,,Chet,,Billi,304 Rusty Spur Trail,Whitefish,MT,59937,,2,100.0,Campaign Contribution HD 05,GN,,,,
"Brodehl, Randy",06/23/2016 to 09/29/2016,C5,08/12/2016,,Randy,,Brodehl,16 White Bark,Kalispell,MT,59901,,2,14.95,Reimburse for Campaign Facebook Ad,GN,,,,
"Brodehl, Randy",01/13/2016 to 04/28/2016,C5,04/04/2016,Insty Print,,,,131 Main,Kalispell,MT,59901,,2,101.42,REMITTANCE ENVELOPES 100,GN,,,,
"Brodehl, Randy",01/13/2016 to 04/28/2016,C5,01/21/2016,Glacier Bank,,,Glacier Bank,8251 Hwy 35,Big Fork,MT,59911,,2,27.0,check printing fee,GN,,,,
"France, Thomas  M",10/25/2016 to 11/28/2016,C5,11/01/2016,Valley Banks Ronan,,,Valley Banks Ronan,PO Box 9,Ronan,MT,59864.0,,2,30.0,Overdraft Charge,GN,,,,
"France, Thomas  M",10/25/2016 to 11/28/2016,C5,11/22/2016,high plains films,,,,pob 8796,mso,MT,59807.0,,2,487.5,"filming 195.99, editing ad 292.00",GN,,,,
"France, Thomas  M",10/25/2016 to 11/28/2016,C5,11/23/2016,West Ridge Creative,,,,,,,,,2,460.0,Project Management 335.00 radio ad 60.00 Layout and Design 65.00,GN,,,,
"France, Thomas  M",10/25/2016 to 11/28/2016,C5,11/23/2016,West Ridge Creative,,,,,,,,,2,557.0,Printing Campaign Ad X1000,GN,,,,
"France, Thomas  M",10/25/2016 to 11/28/2016,C5,11/23/2016,West Ridge Creative,,,,,,,,,2,697.0,Radio Ad #3 Schedule Placement,GN,,,,
"France, Thomas  M",10/25/2016 to 11/28/2016,C5,11/23/2016,West Ridge Creative,,,,,,,,,2,395.0,Display Ad Placement,GN,,,,
"France, Thomas  M",10/25/2016 to 11/28/2016,C5,10/27/2016,Valley Banks,,,,Box 9,Ronan,MT,59864.0,,2,14.0,check book register,GN,,,,
"France, Thomas  M",10/25/2016 to 11/28/2016,C5,11/23/2016,Mailing Technical Services,,,,P.O. Box 1753,Billings,MT,59103.0,,2,774.58,Standard A Postage X 2934 @0.264,GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/20/2016,Mailing Technical Services,,,,P.O. Box 1753,Billings,MT,59103.0,,2,534.6,"Campaign Finance Reform All Absentee List 2,025 postage @ .264",GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/20/2016,Mailing Technical Services,,,,P.O. Box 1753,Billings,MT,59103.0,,2,445.63,"Finance Healthcare Poll 1,688 postage ",GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/18/2016,West Ridge Creative,,,,,,,,,2,770.0,Project Management,GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/18/2016,West Ridge Creative,,,,,,,,,2,3163.72,Radio Ad Schedula Placement & buys,GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/18/2016,West Ridge Creative,,,,,,,,,2,150.0,Radio productions,GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/18/2016,West Ridge Creative,,,,,,,,,2,85.0,List management fund raiser list,GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/20/2016,Mailing Technical Services,,,,P.O. Box 1753,Billings,MT,59103.0,,2,774.58,"Campaign Finance Reform Poll List 2,934 postage @ .264",GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/18/2016,West Ridge Creative,,,,,,,,,2,695.0,"Lake County Leader News Box, 500.00 Layout & Design 195.00 ",GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/13/2016,,Tom,,France,5900 Thornbird Ln,Missoula,MT,59808.0,,2,75.0,"Facebook Bost x 10,884",GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/13/2016,,Tom,,France,5900 Thornbird Ln,Missoula,MT,59808.0,,2,61.48,"gas , Staples for binder clips",GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/10/2016,high plains films,,,,pob 8796,mso,MT,59807.0,,2,1470.0,"half day of filming,editing 3x30sec adds",GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/20/2016,Mailing Technical Services,,,,P.O. Box 1753,Billings,MT,59103.0,,2,534.6,"Public Lands Absentee List 2,025 postage @ .264 ",GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/03/2016,ArtCraft Printers,,,,P O Box 310,Bozeman,MT,59771.0,,2,1863.0,"mailer, campaign reform, public lands, bio x5100 health care x3100",GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/20/2016,Element L Design,,,,2675 Cody Drive,East Helena,MT,59635.0,,2,725.0,Design of mail pieces,GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/22/2016,West Ridge Creative,,,,,,,,,2,350.0,project management tv plans,GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/22/2016,West Ridge Creative,,,,,,,,,2,55.0,radio ads 2 voice over talent,GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/20/2016,Mailing Technical Services,,,,P.O. Box 1753,Billings,MT,59103.0,,2,774.58,"Bio Poll List x 2,934 @ .264",GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/15/2016,,susan,,Engelhard 0conner,125 bank st,mso,MT,59802.0,,2,10.0,Refund Overpayment ,GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/18/2016,West Ridge Creative,,,,,,,,,2,1495.0,display ad placement buy #1,GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/22/2016,West Ridge Creative,,,,,,,,,2,90.0,layout & design,GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/22/2016,West Ridge Creative,,,,,,,,,2,1275.0,Display Ad Placement Buys #2,GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/22/2016,West Ridge Creative,,,,,,,,,2,5459.0,tv ad schedule/placement & buys,GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/06/2016,,,,,,,,,,1,105.73,"gas 55.88, fence post, 49.888",GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/08/2016,lumin add,,,,pob8282,mso,MT,59807.0,,2,750.0,"social media x 62,500 10/01 to 10/31",GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/13/2016,Mailing Technical Services,,,,P.O. Box 1753,Billings,MT,59103.0,,2,1264.82,standard A postage x 1383 two non daily mail ,GN,,,,
"France, Thomas  M",09/30/2016 to 10/22/2016,C5,10/18/2016,West Ridge Creative,,,,,,,,,2,115.0,Char-Koosta Ad #1 Valley Journal Ad #1LCL Newsbox Ad buy,GN,,,,
"France, Thomas  M",06/23/2016 to 09/29/2016,C5,08/11/2016,,Mary,,Stranahan,72730 Heart View Lane,Arlee,MT,59821.0,,2,180.0,0ver pol contribution limit refund.ck#1022,GN,,,,
"France, Thomas  M",06/23/2016 to 09/29/2016,C5,07/03/2016,,,,,,,,,,1,79.99,Promotion,GN,,,,
"France, Thomas  M",06/23/2016 to 09/29/2016,C5,06/30/2016,,,,,,,,,,1,78.4,"postage,t shirts,hat, rental",GN,,,,
"France, Thomas  M",06/23/2016 to 09/29/2016,C5,05/24/2016,,,,,,,,,,1,13.66,ck reister,GN,,,,
"France, Thomas  M",06/23/2016 to 09/29/2016,C5,09/22/2016,West Ridge Creative,,,,,,,,,2,560.0,display add 1/4 page missoulian voter guide,GN,,,,
"France, Thomas  M",06/23/2016 to 09/29/2016,C5,09/12/2016,,,,,,,,,,1,10.0,over contribution,GN,,,,
"France, Thomas  M",06/23/2016 to 09/29/2016,C5,09/12/2016,,,,,,,,,,1,10.0,"over contrbution, ackroyd",GN,,,,
"France, Thomas  M",06/23/2016 to 09/29/2016,C5,10/27/2016,,Tom,,France,5900 Thornbird Ln,Missoula,MT,59808.0,,2,107.73,"Fed Ex copiesx50, usps stampsx50",GN,,,,
"France, Thomas  M",06/23/2016 to 09/29/2016,C5,10/28/2016,usps,,,,us hwy 93 n,arlee,MT,59821.0,,2,10.62,stamped envelopesx18,GN,,,,
"France, Thomas  M",06/23/2016 to 09/29/2016,C5,08/23/2016,lumin add,,,,pob8282,mso,MT,59807.0,,2,1706.0,"Social Media Advertising x93,000., creative development",GN,,,,
"France, Thomas  M",06/23/2016 to 09/29/2016,C5,08/26/2016,usps,,,,us hwy 93 n,arlee,MT,59821.0,,2,40.8,FUNDRAISER,GN,,,,
"France, Thomas  M",06/23/2016 to 09/29/2016,C5,08/29/2016,West Ridge Creative,,,,,,,,,2,1565.0,"project mang, printingx4000, design",GN,,,,
"France, Thomas  M",06/23/2016 to 09/29/2016,C5,09/21/2016,West Ridge Creative,,,,,,,,,2,560.0,"display add buy/placement, 1/4 page mso, voter guide",GN,,,,
